Date,Unnamed: 0,Id,Ts Code,Amount_x,Change,Close,High,Low,Open,Pct Chg,Pre Close,Vol,comment_sentiment,news_sentiment,r1,r2,r3,r4,Ret,PE,PB,PS,Turnover,CirculatedMarketValue,ChangeRatio,Liquidility,MA_5,MA_7,MA_21,20sd,upper_band,lower_band,RSI,EMA_12,EMA_26,MACD,Signal_Line,W%R,K,D,J,up_move,down_move,plus_dm,minus_dm,TR,plus_di,minus_di,DX,ADX,ADXR,momentum
7/25/2018,190,890,601398.SH,1065617.545,0.01,5.62,5.64,5.55,5.61,0.1783,5.61,1904414.57,0.497207491,0.999999838,5.17,12,11.21,12.6,4.459075,7.002308,0.935521,2.798296,0.00071,2.00E+12,0.00178,1.80E-05,5.551,5.485,5.413333333,0.148532293,5.71039792,5.116268747,54.79452055,5.466763741,5.437879781,0.028883961,-0.013662266,-18.33333333,81.66666667,80.90038314,83.19923372,-0.09,0.03,0,0.03,0.09,32.48945148,29.95780591,4.054054054,6.32695116,25.25365473,4.62
7/26/2018,191,889,601398.SH,1111538.907,-0.07,5.55,5.68,5.5,5.62,-1.2456,5.62,1997142.53,0.414308548,0.306529247,5.2,11.32,11.17,12.41,4.515315,6.915091,0.923869,2.763441,0.00074,1.98E+12,-0.01246,1.80E-05,5.584,5.539285714,5.428571429,0.1477008,5.723973029,5.133169829,45.92592593,5.47956932,5.446184982,0.033384337,-0.004252946,-30,70,77.22222222,55.55555556,0.04,0.05,0,0.05,0.18,26.4957265,32.47863248,10.14492754,6.570463749,24.50791254,4.55
7/27/2018,192,888,601398.SH,632774.801,-0.01,5.54,5.57,5.5,5.53,-0.1802,5.55,1142407.7,0.532478371,0.33155972,5.2,11.2,11.6,12.29,4.523466,6.902631,0.922204,2.758462,0.00042,1.97E+12,-0.0018,1.70E-05,5.584,5.549285714,5.44047619,0.148865004,5.738206199,5.142746182,58.49056604,5.488866347,5.453134243,0.035732105,0.003744064,-31.66666667,68.33333333,73.33333333,58.33333333,-0.11,0,0,0,0.07,27.07423581,27.94759825,1.587301587,5.465935916,22.9220408,4.54
7/28/2018,193,887,601398.SH,1033925.823,-0.01,5.57,5.665,5.51,5.575,-0.17155,5.58,1854448.585,0.479883728,0.349311949,5.17,55.16,6.5,12.47,4.49916,6.94001,0.927198,2.7733995,0.000685,1.99E+12,-0.001715,1.75E-05,5.578,5.575714286,5.44952381,0.151173262,5.751870334,5.147177285,56.21890547,5.501348448,5.461790965,0.039557482,0.010906748,-26.66666667,73.33333333,70.55555556,78.88888889,0.095,0.01,0.095,0,0.155,29.29515419,28.1938326,1.915708812,5.394727877,21.0964287,4.57
7/29/2018,194,886,601398.SH,684600.962,0.025,5.595,5.625,5.515,5.56,0.44655,5.57,1227008.25,0.470338702,0.375632931,5.195,55.405,6.735,12.345,4.479432,6.971159,0.9313595,2.7858475,0.000455,1.99E+12,0.004465,1.70E-05,5.575,5.583571429,5.458571429,0.153622915,5.765817258,5.151325599,67.04545455,5.515756379,5.471658301,0.044098078,0.017545014,-22.5,77.5,73.05555556,86.38888889,-0.04,0.005,0,0.005,0.11,29.10284464,24.72647702,8.130081301,5.385670775,19.46461516,4.595
7/30/2018,195,885,601398.SH,956312.739,0.05,5.59,5.65,5.52,5.53,0.9025,5.54,1711754.64,0.466539671,0.387304841,5.14,99,1.83,12.53,4.483005,6.964929,0.930527,2.783358,0.00063,1.99E+12,0.00903,1.70E-05,5.569,5.582142857,5.461428571,0.155961365,5.773351301,5.149505841,71.95121951,5.527178474,5.480424353,0.046754121,0.023386835,-23.33333333,76.66666667,75.83333333,78.33333333,0.025,0.005,0.025,0,0.13,30.32967033,22.85714286,14.04958678,6.049076633,17.88916188,4.59
7/31/2018,196,884,601398.SH,736427.123,0.06,5.65,5.68,5.53,5.59,1.0733,5.59,1311608.8,0.438832729,0.395366043,5.19,99.61,1.87,12.4,4.435398,7.039687,0.940515,2.813233,0.00049,2.01E+12,0.01073,1.70E-05,5.589,5.587857143,5.467619048,0.161721007,5.791061062,5.144177033,73.86363636,5.546074094,5.492985512,0.053088582,0.029327185,-13.33333333,86.66666667,80.27777778,99.44444444,0.03,0.01,0.03,0,0.15,30.57324841,20.38216561,20,6.887870866,16.37130473,4.65
8/1/2018,197,883,601398.SH,928819.142,-0.1,5.55,5.71,5.54,5.65,-1.7699,5.65,1648041.18,0.484466953,6.36E-13,5.1,98.5,1.69,11.94,4.515315,6.915091,0.923869,2.763441,0.00061,1.98E+12,-0.0177,1.90E-05,5.591,5.577857143,5.470952381,0.156601237,5.784154855,5.157749907,66.32653061,5.546678079,5.497208808,0.049469272,0.033355602,-30,70,77.77777778,54.44444444,0.03,0.01,0.03,0,0.17,27.51540041,19.71252567,16.52173913,8.006945029,14.7929995,4.55
8/2/2018,198,882,601398.SH,818683.972,-0.11,5.44,5.54,5.41,5.52,-1.982,5.55,1498228.51,0.574549474,0.481742555,4.9,97.86,1.22,11.33,4.606618,6.778035,0.905558,2.70867,0.00056,1.94E+12,-0.01982,2.20E-05,5.565,5.562142857,5.46047619,0.154884507,5.770245205,5.150707176,63.10679612,5.530266067,5.492971118,0.037294949,0.034143471,-48.33333333,51.66666667,69.44444444,16.11111111,-0.17,0.13,0,0.13,0.13,27.29124236,21.18126273,12.60504202,7.747354013,13.57392491,4.44
8/3/2018,199,881,601398.SH,889834.111,0.04,5.48,5.54,5.43,5.44,0.7353,5.44,1617001.94,0.42629952,0.455825327,4.87,95.5,1.16,11.9,4.572993,6.827873,0.912216,2.728587,0.0006,1.95E+12,0.00735,1.70E-05,5.542,5.553571429,5.466190476,0.154838413,5.775867303,5.15651365,50.64935065,5.522532826,5.492010295,0.030522532,0.033419283,-56.17977528,43.82022472,55.16229713,21.1360799,0,0.02,0,0.02,0.11,18.76430206,24.71395881,13.68421053,8.621277953,12.73285948,4.48
8/4/2018,200,880,601398.SH,790413.141,-0.04,5.475,5.57,5.435,5.515,-0.7173,5.515,1437625.58,0.42629952,0.53355882,4.85,96.23,1.18,6.52,4.577356,6.8216435,0.911384,2.7260975,0.000535,1.95E+12,-0.007175,1.85E-05,5.519,5.54,5.467619048,0.149436441,5.76649193,5.168746165,56.52173913,5.515220084,5.490750273,0.024469811,0.031629389,-68,32,42.49563046,11.00873908,0.03,0.005,0.03,0,0.135,20.70588235,18.11764706,6.666666667,8.070071169,11.81710857,4.475
8/5/2018,201,879,601398.SH,1053205.064,0.065,5.54,5.57,5.435,5.475,1.18435,5.475,1912274.925,0.646228097,0.457336303,4.91,95.6,1.265,6.925,4.5239965,6.902631,0.922204,2.758462,0.00071,1.97E+12,0.01184,1.55E-05,5.497,5.532142857,5.479285714,0.138205368,5.75569645,5.202874979,50,5.519032378,5.494398401,0.024633978,0.030230307,-59.375,40.625,38.81507491,44.24485019,0,0,0,0,0.135,15.03759398,19.29824561,12.40875912,8.885689749,11.13148505,4.54
8/6/2018,202,878,601398.SH,762142.31,0.03,5.51,5.6,5.46,5.51,0.5474,5.48,1377022.65,0.474240408,0.443733252,4.8,94.6,1.14,1.71,4.548094,6.865252,0.91721,2.743525,0.00051,1.96E+12,0.00547,1.50E-05,5.489,5.520714286,5.492619048,0.123717367,5.740053781,5.245184314,42.10526316,5.517642782,5.495554075,0.022088707,0.028601987,-68.75,31.25,34.625,24.5,0.03,0.025,0.03,0,0.14,12.93800539,20.75471698,23.2,10.44884764,10.68045373,4.51
8/7/2018,203,877,601398.SH,1216576.016,0.09,5.6,5.6,5.44,5.51,1.6334,5.51,2207547.91,0.520958749,1,4.95,95.7,1.37,1.95,4.475,6.977389,0.932192,2.788337,0.00082,2.00E+12,0.01633,1.40E-05,5.521,5.513571429,5.510238095,0.106823452,5.723885,5.29659119,49.23076923,5.530313123,5.50329081,0.027022313,0.028286052,-36.66666667,63.33333333,45.06944444,99.86111111,0,0.02,0,0.02,0.16,12.86863271,13.67292225,3.03030303,10.5713129,9.533852581,4.6
8/8/2018,204,876,601398.SH,671774.821,-0.09,5.51,5.58,5.5,5.56,-1.6071,5.6,1213143.7,0.573033958,1.63E-06,4.95,92.66,1,1.67,4.548094,6.865252,0.91721,2.743525,0.00045,1.96E+12,-0.01607,1.60E-05,5.527,5.507857143,5.523571429,0.067177593,5.657926614,5.389216243,42.46575342,5.527188027,5.503787787,0.02340024,0.02730889,-66.66666667,33.33333333,42.63888889,14.72222222,-0.02,0.06,0,0.06,0.08,12.93800539,15.3638814,8.571428571,10.89398251,8.610466833,4.51
8/9/2018,205,875,601398.SH,840654.618,0.06,5.57,5.58,5.46,5.47,1.0889,5.51,1517006.25,0.546448268,0.300321956,5.3,93.62,1.16,1.97,4.499102,6.94001,0.927198,2.7734,0.00056,1.99E+12,0.01089,1.60E-05,5.546,5.526428571,5.542619048,0.065290343,5.673199735,5.412038361,51.38888889,5.533774485,5.508692395,0.025082089,0.02686353,-46.66666667,53.33333333,50,60,0,0.04,0,0.04,0.12,13.37047354,15.32033426,6.796116505,10.65478172,8.612622733,4.57
8/10/2018,206,874,601398.SH,858992.392,-0.07,5.5,5.57,5.47,5.55,-1.2567,5.57,1559059.95,0.496326123,0.999959778,5.2,95.49,1.17,11.9,4.556364,6.852792,0.915546,2.738545,0.00058,1.96E+12,-0.01257,1.50E-05,5.538,5.529285714,5.544047619,0.054517018,5.653081655,5.435013583,47.43589744,5.52857841,5.508048514,0.020529896,0.025596803,-70,30,38.88888889,12.22222222,-0.01,0.01,0,0.01,0.1,13.15068493,15.61643836,8.571428571,11.15364793,8.309791923,4.5
8/11/2018,207,873,601398.SH,1009051.464,-0.02,5.485,5.525,5.385,5.47,-0.36465,5.505,1853633.405,0.368654289,1.20E-06,5.205,93.68,1.185,6.54,4.5699215,6.834103,0.9130485,2.731077,0.000685,1.95E+12,-0.003645,1.55E-05,5.533,5.530714286,5.548809524,0.056505123,5.66181977,5.435799277,44.44444444,5.521874039,5.506341217,0.015532822,0.023584007,-69.23076923,30.76923077,38.03418803,16.23931624,-0.045,0.085,0,0.085,0.14,8.011049724,20.44198895,43.68932039,14.13747733,9.766102603,4.485
8/12/2018,208,872,601398.SH,835824.674,-0.045,5.44,5.48,5.39,5.46,-0.81355,5.485,1539711.575,0.511048899,0.362114946,5.16,93.715,1.225,11.54,4.6071785,6.7780345,0.905558,2.70867,0.00057,1.94E+12,-0.008135,1.45E-05,5.501,5.516428571,5.544047619,0.060150579,5.664348776,5.423746462,40.12738854,5.509278033,5.501427053,0.007850981,0.020437401,-83.07692308,16.92307692,25.8974359,-1.025641026,-0.045,0.005,0,0.005,0.09,8.100558659,20.67039106,43.68932039,16.67742298,11.03154688,4.44
8/13/2018,209,871,601398.SH,1177448.31,-0.1,5.4,5.47,5.31,5.47,-1.8182,5.5,2190260.56,0.453633678,0.80519384,5.11,93.74,1.21,11.11,4.640741,6.728196,0.898899,2.688754,0.00081,1.92E+12,-0.01818,1.50E-05,5.479,5.500714286,5.53452381,0.065599964,5.665723737,5.403323882,38.41463415,5.492466028,5.493913938,-0.00144791,0.016060339,-77.5,22.5,23.3974359,20.70512821,-0.01,0.08,0,0.08,0.16,6.593406593,24.72527473,57.89473684,19.80921941,12.92914802,4.4
8/14/2018,210,870,601398.SH,812656.956,-0.02,5.38,5.39,5.31,5.37,-0.3704,5.4,1520363.2,0.428162159,0.787320546,5.12,91.94,1.28,11.18,4.657993,6.703277,0.89557,2.678795,0.00056,1.92E+12,-0.0037,1.40E-05,5.441,5.469285714,5.523571429,0.07020412,5.663979668,5.383163189,32.69230769,5.475163562,5.485475868,-0.010312306,0.01078581,-82.5,17.5,18.97435897,14.55128205,-0.08,0,0,0,0.08,5.142857143,25.71428571,66.66666667,23.14255274,15.01521181,4.38
8/15/2018,211,869,601398.SH,830116.651,-0.09,5.29,5.36,5.28,5.36,-1.6729,5.38,1560965.93,0.11808635,0.287947369,5.5,89.74,1.6,11.9,4.73724,6.59114,0.880588,2.633983,0.00058,1.89E+12,-0.01673,1.50E-05,5.399,5.437857143,5.507857143,0.086332817,5.680522777,5.335191509,33.11688312,5.44667686,5.470996174,-0.024319314,0.003764785,-96.875,3.125,14.375,-19.375,-0.03,0.03,0,0.03,0.08,3.614457831,28.91566265,77.77777778,27.51798408,17.76246455,4.29
8/16/2018,212,868,601398.SH,1038415.577,-0.02,5.27,5.33,5.2,5.22,-0.3781,5.29,1973864.55,0.11808635,1,4.99,88.51,1.4,11.9,4.755218,6.566221,0.877259,2.624024,0.00073,1.88E+12,-0.00378,1.40E-05,5.356,5.395,5.49452381,0.100622732,5.695769274,5.293278345,37.5,5.419495805,5.456107569,-0.036611764,-0.004310524,-82.5,17.5,12.70833333,27.08333333,-0.03,0.08,0,0.08,0.13,3.614457831,25.90361446,75.51020408,32.01120994,19.87928198,4.27
8/17/2018,213,867,601398.SH,739626.562,-0.01,5.26,5.31,5.24,5.3,-0.1898,5.27,1401296.78,0.11808635,0.999821665,4.96,85.3,11.4,1.76,4.764259,6.553761,0.875595,2.619045,0.00052,1.87E+12,-0.0019,1.30E-05,5.32,5.360714286,5.481190476,0.111323084,5.703836643,5.258544309,33.07692308,5.394957989,5.441581082,-0.046623093,-0.012773038,-85,15,11.875,21.25,-0.02,0.04,0,0.04,0.07,3.703703704,27.77777778,76.47058824,36.4959512,22.55861458,4.26
8/18/2018,214,866,601398.SH,924305.741,0.04,5.315,5.36,5.23,5.255,0.7615,5.275,1747281.965,0.582203529,0.756081299,4.955,48.255,1.56,6.75,4.7152955,6.6222895,0.88475,2.6464305,0.000645,1.89E+12,0.007615,1.40E-05,5.303,5.336428571,5.469047619,0.113258844,5.695565307,5.242529931,38.57142857,5.38265676,5.432204706,-0.049547946,-0.02012802,-71.25,28.75,20.41666667,45.41666667,0.05,0.01,0.05,0,0.13,4.953560372,27.86377709,69.81132075,41.00628364,24.5381774,4.315
8/19/2018,215,865,601398.SH,772031.1295,0.015,5.33,5.37,5.295,5.34,0.27825,5.315,1444499.765,0.582203529,0.999992159,4.965,83.45,6.61,1.74,4.7025,6.6409785,0.887247,2.6538995,0.000535,1.90E+12,0.00278,1.35E-05,5.293,5.320714286,5.456428571,0.11280485,5.682038272,5.230818871,33.84615385,5.37455572,5.424633987,-0.050078267,-0.026118069,-67.5,32.5,25.41666667,46.66666667,0.01,0.065,0,0.065,0.075,5.144694534,33.11897106,73.1092437,45.34203254,27.11386114,4.33
8/20/2018,216,864,601398.SH,810195.905,0.1,5.36,5.39,5.26,5.29,1.9011,5.26,1520699.38,0.582203529,0.680080783,4.92,8,1.72,1.6,4.675373,6.678358,0.892241,2.668837,0.00056,1.91E+12,0.01901,1.40E-05,5.307,5.315,5.44547619,0.104004997,5.653486185,5.237466196,38.46153846,5.372316378,5.419846284,-0.047529906,-0.030400437,-60,40,33.75,52.5,0.02,0.035,0,0.035,0.13,3.236245955,35.5987055,83.33333333,49.63727063,30.04305914,4.36
8/21/2018,217,863,601398.SH,804435.697,0.04,5.4,5.43,5.35,5.38,0.7463,5.36,1487702.75,0.582203529,0.949899514,4.97,81.6,1.82,1.72,4.640741,6.728196,0.898899,2.688754,0.00055,1.92E+12,0.00746,1.40E-05,5.333,5.317857143,5.433571429,0.100648882,5.634869192,5.232273665,33.33333333,5.376575397,5.418376189,-0.041800792,-0.032680508,-47.36842105,52.63157895,41.71052632,74.47368421,0.04,0.09,0,0.09,0.08,3.412969283,42.32081911,85.07462687,55.49757948,33.03444619,4.4
8/22/2018,218,862,601398.SH,417623,-0.01,5.39,5.45,5.34,5.4,-0.1852,5.4,776009.67,0.418889278,0.998273932,4.88,8.11,1.45,1.88,4.649351,6.715737,0.897235,2.683775,0.00029,1.92E+12,-0.00185,1.30E-05,5.359,5.332142857,5.425952381,0.100949114,5.62785061,5.224054152,38.46153846,5.378640721,5.416274249,-0.037633528,-0.033671112,-50,50,47.54385965,54.9122807,0.02,0.01,0.02,0,0.11,4.682274247,37.45819398,77.77777778,60.44089013,35.66743632,4.39
8/23/2018,219,861,601398.SH,492518.601,0.01,5.4,5.45,5.37,5.38,0.1855,5.39,911500.13,0.395490392,0.46986028,4.88,8.5,1.49,1.85,4.640741,6.728196,0.898899,2.688754,0.00034,1.92E+12,0.00186,1.20E-05,5.376,5.350714286,5.424047619,0.100248048,5.624543714,5.223551524,31.91489362,5.381926764,5.415068749,-0.033141986,-0.033565287,-45.94594595,54.05405405,52.22854433,57.70507349,0,0.03,0,0.03,0.08,4.810996564,37.80068729,77.41935484,65.48540716,38.07009444,4.4
8/24/2018,220,860,601398.SH,933085.403,0.09,5.49,5.53,5.35,5.39,1.6667,5.4,1711983.11,0.479801385,0.438381124,4.87,78.37,1.48,1.77,4.564663,6.840333,0.913881,2.733566,0.00063,1.96E+12,0.01667,1.30E-05,5.408,5.383571429,5.42452381,0.10072631,5.625976429,5.22307119,48.97959184,5.398553415,5.420619212,-0.022065797,-0.031265389,-12.12121212,87.87878788,63.97761398,135.6811357,0.08,0.02,0.08,0,0.18,9.771986971,35.17915309,56.52173913,68.91042934,40.03203864,4.49
8/25/2018,221,859,601398.SH,789904.4525,0.025,5.465,5.495,5.4,5.435,0.45705,5.44,1444358.24,0.274977056,0.379553388,4.92,45.145,1.57,1.895,4.5861935,6.8091835,0.909719,2.7211185,0.000535,1.95E+12,0.004575,1.20E-05,5.429,5.405,5.424047619,0.097444654,5.618936926,5.229158312,48,5.408775967,5.423906678,-0.015130711,-0.028038453,-19.6969697,80.3030303,74.07862408,92.75184275,-0.035,0.05,0,0.05,0.095,10.06711409,33.89261745,54.19847328,69.66108312,41.89928022,4.465
8/26/2018,222,858,601398.SH,800384.0485,0.035,5.5,5.55,5.42,5.46,0.6525,5.465,1459878.145,0.500382165,0.844516461,4.895,43.235,1.535,6.785,4.5563785,6.8527925,0.9155455,2.7385455,0.00054,1.96E+12,0.006525,1.25E-05,5.449,5.429285714,5.422142857,0.096973613,5.616090083,5.228195632,56.12244898,5.422810433,5.42954322,-0.006732787,-0.02377732,-14.28571429,85.71428571,84.63203463,87.87878788,0.055,0.02,0.055,0,0.13,13.39869281,32.67973856,41.84397163,69.52927249,43.10334774,4.5
8/27/2018,223,857,601398.SH,1087290.304,0.04,5.53,5.54,5.43,5.49,0.7286,5.49,1977216.35,0.499336487,0.212073864,4.96,81.79,1.65,1.94,4.531646,6.890171,0.920539,2.753483,0.00073,1.97E+12,0.00729,1.20E-05,5.477,5.453571429,5.423095238,0.091137187,5.605369612,5.240820864,63.54166667,5.439301136,5.436984463,0.002316673,-0.018558521,-5.714285714,94.28571429,86.76767677,109.3217893,-0.01,0.01,0,0.01,0.11,13.85135135,29.05405405,35.43307087,67.92486778,43.8670436,4.53
8/28/2018,224,856,601398.SH,667682.694,-0.02,5.51,5.57,5.49,5.53,-0.3617,5.53,1207773.18,0.400185465,0.452856074,4.92,8.1,1.59,11.8,4.548094,6.865252,0.91721,2.743525,0.00045,1.96E+12,-0.00362,1.20E-05,5.499,5.469285714,5.418809524,0.091137187,5.601083898,5.23653515,63.54166667,5.450177884,5.442393021,0.007784863,-0.013289844,-16.21621622,83.78378378,87.92792793,75.4954955,0.03,0.06,0,0.06,0.08,13.85135135,33.10810811,41.00719424,66.09204832,44.61730053,4.51
8/29/2018,225,855,601398.SH,388541.937,-0.02,5.49,5.51,5.45,5.5,-0.363,5.51,709947.78,0.36077627,0.491780771,4.91,8.7,1.94,11.25,4.564663,6.840333,0.913881,2.733566,0.00026,1.96E+12,-0.00363,1.20E-05,5.499,5.483571429,5.417857143,0.085524312,5.588905766,5.246808519,74.3902439,5.456304364,5.445919464,0.010384899,-0.008554896,-21.62162162,78.37837838,85.48262548,64.16988417,-0.06,0.04,0,0.04,0.06,14.04109589,34.24657534,41.84397163,63.52534788,45.52166598,4.49
8/30/2018,226,854,601398.SH,646696.764,-0.09,5.4,5.5,5.38,5.48,-1.6393,5.49,1191030.58,0.404354741,0.249506187,4.9,8.12,1.63,1.84,4.640741,6.728196,0.898899,2.688754,0.00044,1.92E+12,-0.01639,1.30E-05,5.486,5.483571429,5.409761905,0.082883479,5.575528862,5.243994947,63.54166667,5.447642154,5.442518023,0.005124131,-0.00581909,-50,50,70.72072072,8.558558559,-0.01,0.07,0,0.07,0.12,14.13793103,33.79310345,41.00719424,61.06084718,46.53602856,4.4
8/31/2018,227,853,601398.SH,1168298.958,0.04,5.44,5.48,5.36,5.36,0.7407,5.4,2154535.08,0.182764335,0.026586974,4.85,79.6,1.36,1.76,4.606618,6.778035,0.905558,2.70867,0.0008,1.94E+12,0.00741,1.20E-05,5.474,5.476428571,5.406904762,0.081198263,5.569301288,5.244508236,67.64705882,5.446466438,5.442331502,0.004134936,-0.003828285,-38.23529412,61.76470588,63.38102809,58.53206147,-0.02,0.02,0,0.02,0.12,13.66666667,31.33333333,39.25925926,58.40289511,47.44942316,4.44
9/1/2018,228,852,601398.SH,618865.8675,-0.05,5.415,5.485,5.385,5.45,-0.91155,5.465,1140508.6,0.665843782,0.04170888,4.88,43.06,1.51,1.805,4.627921,6.7468855,0.901396,2.6962225,0.00042,1.93E+12,-0.009115,8.00E-06,5.451,5.469285714,5.403571429,0.080790095,5.565151619,5.241991238,60.41666667,5.441625447,5.440306947,0.001318501,-0.002798928,-50,50,53.92156863,42.15686275,0.005,0.025,0,0.025,0.1,10.54421769,33.67346939,52.30769231,57.15263594,49.07945979,4.415
9/2/2018,229,851,601398.SH,930387.1775,0.025,5.44,5.475,5.36,5.395,0.46245,5.415,1717029.345,0.455104059,0.010004296,4.87,79,1.435,6.43,4.606618,6.778035,0.905558,2.70867,0.000635,1.94E+12,0.004625,7.50E-06,5.437,5.460714286,5.403571429,0.081238359,5.566048148,5.24109471,61.2244898,5.441375379,5.44028421,0.001091169,-0.002020909,-41.93548387,58.06451613,56.60974067,60.97406705,-0.01,0.025,0,0.025,0.115,10.26490066,30.13245033,49.18032787,55.44342766,50.3927301,4.44
9/3/2018,230,850,601398.SH,591034.971,-0.01,5.43,5.47,5.39,5.42,-0.1838,5.44,1089986.62,0.111243051,0.089796841,4.86,78,1.39,1.77,4.615101,6.765575,0.903893,2.703691,0.0004,1.94E+12,-0.00184,3.00E-06,5.425,5.446428571,5.405,0.081238359,5.567476719,5.242523281,57.44680851,5.43962532,5.439522417,0.000102904,-0.001596146,-60.86956522,39.13043478,49.06498364,19.26133707,-0.005,0.03,0,0.03,0.08,10.61643836,30.82191781,48.76033058,52.97392747,51.30559905,4.43
9/4/2018,231,849,601398.SH,692475.397,0.01,5.44,5.47,5.36,5.43,0.1842,5.43,1279523.61,0.44960065,4.16E-05,4.89,78.4,1.51,11.1,4.606618,6.778035,0.905558,2.70867,0.00047,1.94E+12,0.00184,3.00E-06,5.433,5.436428571,5.407857143,0.076740763,5.561338669,5.254375616,54.54545455,5.439682963,5.439557793,0.00012517,-0.001251883,-56.52173913,43.47826087,46.89107059,36.65264142,0,0.03,0,0.03,0.11,10.40268456,26.17449664,43.11926606,49.97711598,52.73734773,4.44
9/5/2018,232,848,601398.SH,632498.333,-0.09,5.35,5.43,5.35,5.41,-1.6544,5.44,1176416.02,0.352258828,0.01696515,4.81,77.7,1.2,1.9,4.684112,6.665898,0.890576,2.663858,0.00044,1.91E+12,-0.01654,1.10E-05,5.415,5.416428571,5.410714286,0.070700908,5.552116102,5.269312469,46.15384615,5.425885584,5.432923882,-0.007038298,-0.002409166,-100,0,27.53623188,-55.07246377,-0.04,0.01,0,0.01,0.08,9.246575342,27.39726027,49.53271028,47.95961116,54.20025065,4.35
9/6/2018,233,847,601398.SH,458841.635,-0.02,5.33,5.37,5.3,5.33,-0.3738,5.35,859739.6,0.487545178,0.001005078,4.76,75.32,1.13,11.24,4.701689,6.640979,0.887247,2.6539,0.00032,1.90E+12,-0.00374,1.00E-05,5.398,5.406428571,5.413571429,0.063884662,5.541340752,5.285802105,43.39622642,5.411133956,5.425299891,-0.014165935,-0.00476052,-88.88888889,11.11111111,18.19645733,-3.05958132,-0.06,0.05,0,0.05,0.07,9.310344828,28.96551724,51.35135135,46.09761091,55.79150903,4.33
9/7/2018,234,846,601398.SH,461299.835,0.02,5.35,5.38,5.32,5.34,0.3752,5.33,862333.17,0.441580045,0.132440313,4.78,75.2,1.19,11.12,4.684112,6.665898,0.890576,2.663858,0.00032,1.91E+12,0.00375,1.00E-05,5.38,5.393571429,5.417857143,0.061245838,5.540348818,5.295365468,34.7826087,5.401728732,5.419722121,-0.017993389,-0.007407094,-81.48148148,18.51851852,9.87654321,35.80246914,0.01,0.02,0,0.02,0.06,4.135338346,33.08270677,77.77777778,47.61589938,58.26316436,4.35
9/8/2018,235,845,601398.SH,514784.4715,-0.015,5.335,5.385,5.305,5.335,-0.28035,5.35,962277.565,0.387550452,0.176972759,4.775,74.31,1.115,6.5,4.6972865,6.6472085,0.8880795,2.6563895,0.000355,1.90E+12,-0.002805,9.50E-06,5.361,5.382142857,5.418809524,0.060855199,5.540519922,5.297099126,35.55555556,5.391462773,5.413446409,-0.021983636,-0.010322402,-87.03703704,12.96296296,14.19753086,10.49382716,0.005,0.015,0,0.015,0.08,4.182509506,30.79847909,76.08695652,49.17936247,59.4202228,4.335
9/9/2018,236,844,601398.SH,479456.907,0.01,5.345,5.385,5.315,5.34,0.1876,5.335,896679.315,0.450523596,0.211356145,4.785,74.275,1.145,6.5,4.688498,6.659668,0.889744,2.6613685,0.000335,1.90E+12,0.001875,8.50E-06,5.342,5.368571429,5.41952381,0.061761426,5.543046661,5.296000958,31.76470588,5.384314654,5.408376304,-0.02406165,-0.013070252,-83.33333333,16.66666667,16.04938272,17.90123457,0,0.01,0,0.01,0.07,0,33.06772908,100,53.3333645,61.4313185,4.345
9/10/2018,237,843,601398.SH,570727.308,-0.01,5.34,5.4,5.31,5.34,-0.1869,5.35,1064815.53,0.489646694,0.129849547,4.79,73.3,1.1,1.76,4.692884,6.653438,0.888912,2.658879,0.00039,1.90E+12,-0.00187,9.00E-06,5.34,5.355714286,5.418571429,0.064316242,5.547203912,5.289938945,26.25,5.377497015,5.403311393,-0.025814378,-0.015619077,-85.18518519,14.81481481,14.81481481,14.81481481,0.015,0.005,0.015,0,0.09,1.214574899,32.79352227,92.85714286,57.43508393,62.67997585,4.34
